appId,languages,Countries,language_name
com.HighHeels.Travelist,ES,Chile,Spanish
com.HighHeels.Travelist,ES,Ecuador,Spanish
com.HighHeels.Travelist,ES,Guatemala,Spanish
com.HighHeels.Travelist,ES,Cuba,Spanish
com.HighHeels.Travelist,ES,Bolivia,Spanish
com.HighHeels.Travelist,ES,Dominican Republic,Spanish
com.HighHeels.Travelist,ES,Honduras,Spanish
com.HighHeels.Travelist,ES,Paraguay,Spanish
com.HighHeels.Travelist,ES,El Salvador,Spanish
com.HighHeels.Travelist,ES,Nicaragua,Spanish
com.HighHeels.Travelist,ES,Costa Rica,Spanish
com.HighHeels.Travelist,ES,Puerto Rico,Spanish
com.HighHeels.Travelist,ES,Panama,Spanish
com.HighHeels.Travelist,ES,Uruguay,Spanish
com.HighHeels.Travelist,SV,Sweden,Swedish
com.HighHeels.Travelist,TH,Thailand,Thai
com.HighHeels.Travelist,ZH,China,Chinese
com.HighHeels.Travelist,ZH,Taiwan,Chinese
com.HighHeels.Travelist,ZH,Singapore,Chinese
com.HighHeels.Travelist,ZH,Malaysia,Chinese
com.HighHeels.Travelist,TR,Turkey,Turkish
com.HighHeels.Travelist,TR,Cyprus,Turkish
com.HighHeels.Travelist,UK,Ukraine,Ukrainian
com.HighHeels.Travelist,VI,Vietnam,Vietnamese
com.kayak.travel,AR,Saudi Arabia,Arabic
com.kayak.travel,AR,Iraq,Arabic
com.kayak.travel,AR,Egypt,Arabic
com.kayak.travel,AR,Algeria,Arabic
com.kayak.travel,AR,Morocco,Arabic
com.kayak.travel,AR,Sudan,Arabic
com.kayak.travel,AR,Yemen,Arabic
com.kayak.travel,AR,Syria,Arabic
com.kayak.travel,AR,Tunisia,Arabic
com.kayak.travel,AR,Jordan,Arabic
com.kayak.travel,AR,Libya,Arabic
com.kayak.travel,AR,Lebanon,Arabic
com.kayak.travel,AR,Oman,Arabic
com.kayak.travel,AR,Kuwait,Arabic
com.kayak.travel,AR,Mauritania,Arabic
com.kayak.travel,AR,Qatar,Arabic
com.kayak.travel,AR,Bahrain,Arabic
com.kayak.travel,AR,United Arab Emirates,Arabic
com.kayak.travel,CA,Spain,Catalan
com.kayak.travel,CA,Andorra,Catalan
com.kayak.travel,CS,Czech Republic,Czech
com.kayak.travel,CS,Slovakia,Czech
com.kayak.travel,DA,Denmark,Danish
com.kayak.travel,DA,Greenland,Danish
com.kayak.travel,DA,Faroe Islands,Danish
com.kayak.travel,NL,Netherlands,Dutch
com.kayak.travel,NL,Belgium,Dutch
com.kayak.travel,NL,Suriname,Dutch
com.kayak.travel,EN,United States,English
com.kayak.travel,EN,United Kingdom,English
com.kayak.travel,EN,Canada,English
com.kayak.travel,EN,Australia,English
com.kayak.travel,EN,Ireland,English
com.kayak.travel,EN,New Zealand,English
com.kayak.travel,EN,South Africa,English
com.kayak.travel,ET,Estonia,Estonian
com.kayak.travel,FI,Finland,Finnish
com.kayak.travel,FI,Sweden,Finnish
com.kayak.travel,FR,France,French
com.kayak.travel,FR,Canada,French
com.kayak.travel,FR,Belgium,French
com.kayak.travel,FR,Switzerland,French
com.kayak.travel,FR,Luxembourg,French
com.kayak.travel,FR,Monaco,French
com.kayak.travel,FR,Congo,French
com.kayak.travel,FR,Ivory Coast,French
com.kayak.travel,FR,Madagascar,French
com.kayak.travel,FR,Cameroon,French
com.kayak.travel,FR,Burkina Faso,French
com.kayak.travel,FR,Niger,French
com.kayak.travel,FR,Senegal,French
com.kayak.travel,FR,Mali,French
com.kayak.travel,FR,Rwanda,French
com.kayak.travel,FR,Belgium,French
com.kayak.travel,FR,Guinea,French
com.kayak.travel,DE,Germany,German
com.kayak.travel,DE,Austria,German
com.kayak.travel,DE,Switzerland,German
com.kayak.travel,DE,Luxembourg,German
com.kayak.travel,DE,Liechtenstein,German
com.kayak.travel,EL,Greece,Modern Greek (1453-)
com.kayak.travel,EL,Cyprus,Modern Greek (1453-)
com.kayak.travel,HE,Israel,Hebrew
com.kayak.travel,ID,Indonesia,Indonesian
com.kayak.travel,IT,Italy,Italian
com.kayak.travel,IT,Switzerland,Italian
com.kayak.travel,IT,San Marino,Italian
com.kayak.travel,IT,Vatican City,Italian
com.kayak.travel,JA,Japan,Japanese
com.kayak.travel,KO,South Korea,Korean
com.kayak.travel,KO,North Korea,Korean
com.kayak.travel,MS,Malaysia,Malay (macrolanguage)
com.kayak.travel,MS,Brunei,Malay (macrolanguage)
com.kayak.travel,MS,Singapore,Malay (macrolanguage)
com.kayak.travel,NB,Norway,Norwegian Bokmål
com.kayak.travel,PL,Poland,Polish
com.kayak.travel,PT,Portugal,Portuguese
com.kayak.travel,PT,Brazil,Portuguese
com.kayak.travel,PT,Angola,Portuguese
com.kayak.travel,PT,Mozambique,Portuguese
com.kayak.travel,PT,Cape Verde,Portuguese
com.kayak.travel,PT,Guinea-Bissau,Portuguese
com.kayak.travel,PT,São Tomé and Príncipe,Portuguese
com.kayak.travel,PT,East Timor,Portuguese
com.kayak.travel,RO,Romania,Romanian
com.kayak.travel,RO,Moldova,Romanian
com.kayak.travel,RU,Russia,Russian
com.kayak.travel,RU,Belarus,Russian
com.kayak.travel,RU,Kazakhstan,Russian
com.kayak.travel,RU,Kyrgyzstan,Russian
com.kayak.travel,ZH,China,Chinese
com.kayak.travel,ZH,Taiwan,Chinese
com.kayak.travel,ZH,Singapore,Chinese
com.kayak.travel,ZH,Malaysia,Chinese
com.kayak.travel,ES,Spain,Spanish
com.kayak.travel,ES,Mexico,Spanish
com.kayak.travel,ES,Colombia,Spanish
com.kayak.travel,ES,Argentina,Spanish
com.kayak.travel,ES,Peru,Spanish
com.kayak.travel,ES,Venezuela,Spanish
com.kayak.travel,ES,Chile,Spanish
com.kayak.travel,ES,Ecuador,Spanish
com.kayak.travel,ES,Guatemala,Spanish
com.kayak.travel,ES,Cuba,Spanish
com.kayak.travel,ES,Bolivia,Spanish
com.kayak.travel,ES,Dominican Republic,Spanish
com.kayak.travel,ES,Honduras,Spanish
com.kayak.travel,ES,Paraguay,Spanish
com.kayak.travel,ES,El Salvador,Spanish
com.kayak.travel,ES,Nicaragua,Spanish
com.kayak.travel,ES,Costa Rica,Spanish
com.kayak.travel,ES,Puerto Rico,Spanish
com.kayak.travel,ES,Panama,Spanish
com.kayak.travel,ES,Uruguay,Spanish
com.kayak.travel,SV,Sweden,Swedish
com.kayak.travel,TH,Thailand,Thai
com.kayak.travel,ZH,China,Chinese
com.kayak.travel,ZH,Taiwan,Chinese
com.kayak.travel,ZH,Singapore,Chinese
com.kayak.travel,ZH,Malaysia,Chinese
com.kayak.travel,TR,Turkey,Turkish
com.kayak.travel,TR,Cyprus,Turkish
com.kayak.travel,UK,Ukraine,Ukrainian
com.kayak.travel,VI,Vietnam,Vietnamese
com.booking.BookingApp,AR,Saudi Arabia,Arabic
com.booking.BookingApp,AR,Iraq,Arabic
com.booking.BookingApp,AR,Egypt,Arabic
com.booking.BookingApp,AR,Algeria,Arabic
com.booking.BookingApp,AR,Morocco,Arabic
com.booking.BookingApp,AR,Sudan,Arabic
com.booking.BookingApp,AR,Yemen,Arabic
com.booking.BookingApp,AR,Syria,Arabic
com.booking.BookingApp,AR,Tunisia,Arabic
com.booking.BookingApp,AR,Jordan,Arabic
com.booking.BookingApp,AR,Libya,Arabic
com.booking.BookingApp,AR,Lebanon,Arabic
com.booking.BookingApp,AR,Oman,Arabic
com.booking.BookingApp,AR,Kuwait,Arabic
com.booking.BookingApp,AR,Mauritania,Arabic
com.booking.BookingApp,AR,Qatar,Arabic
com.booking.BookingApp,AR,Bahrain,Arabic
com.booking.BookingApp,AR,United Arab Emirates,Arabic
com.booking.BookingApp,BG,Bulgaria,Bulgarian
com.booking.BookingApp,CA,Spain,Catalan
com.booking.BookingApp,CA,Andorra,Catalan
com.booking.BookingApp,HR,Croatia,Croatian
com.booking.BookingApp,HR,Bosnia and Herzegovina,Croatian
com.booking.BookingApp,CS,Czech Republic,Czech
com.booking.BookingApp,CS,Slovakia,Czech
com.booking.BookingApp,DA,Denmark,Danish
com.booking.BookingApp,DA,Greenland,Danish
com.booking.BookingApp,DA,Faroe Islands,Danish
com.booking.BookingApp,NL,Netherlands,Dutch
com.booking.BookingApp,NL,Belgium,Dutch
com.booking.BookingApp,NL,Suriname,Dutch
com.booking.BookingApp,EN,United States,English
com.booking.BookingApp,EN,United Kingdom,English
com.booking.BookingApp,EN,Canada,English
com.booking.BookingApp,EN,Australia,English
com.booking.BookingApp,EN,Ireland,English
com.booking.BookingApp,EN,New Zealand,English
com.booking.BookingApp,EN,South Africa,English
com.booking.BookingApp,ET,Estonia,Estonian
com.booking.BookingApp,FI,Finland,Finnish
com.booking.BookingApp,FI,Sweden,Finnish
com.booking.BookingApp,FR,France,French
com.booking.BookingApp,FR,Canada,French
com.booking.BookingApp,FR,Belgium,French
com.booking.BookingApp,FR,Switzerland,French
com.booking.BookingApp,FR,Luxembourg,French
com.booking.BookingApp,FR,Monaco,French
com.booking.BookingApp,FR,Congo,French
com.booking.BookingApp,FR,Ivory Coast,French
com.booking.BookingApp,FR,Madagascar,French
com.booking.BookingApp,FR,Cameroon,French
com.booking.BookingApp,FR,Burkina Faso,French
com.booking.BookingApp,FR,Niger,French
com.booking.BookingApp,FR,Senegal,French
com.booking.BookingApp,FR,Mali,French
com.booking.BookingApp,FR,Rwanda,French
com.booking.BookingApp,FR,Belgium,French
com.booking.BookingApp,FR,Guinea,French
com.booking.BookingApp,DE,Germany,German
com.booking.BookingApp,DE,Austria,German
com.booking.BookingApp,DE,Switzerland,German
com.booking.BookingApp,DE,Luxembourg,German
com.booking.BookingApp,DE,Liechtenstein,German
com.booking.BookingApp,EL,Greece,Modern Greek (1453-)
com.booking.BookingApp,EL,Cyprus,Modern Greek (1453-)
com.booking.BookingApp,HE,Israel,Hebrew
com.booking.BookingApp,HI,India,Hindi
com.booking.BookingApp,HU,Hungary,Hungarian
com.booking.BookingApp,IS,Iceland,Icelandic
com.booking.BookingApp,ID,Indonesia,Indonesian
com.booking.BookingApp,IT,Italy,Italian
com.booking.BookingApp,IT,Switzerland,Italian
com.booking.BookingApp,IT,San Marino,Italian
com.booking.BookingApp,IT,Vatican City,Italian
com.booking.BookingApp,JA,Japan,Japanese
com.booking.BookingApp,KO,South Korea,Korean
com.booking.BookingApp,KO,North Korea,Korean
com.booking.BookingApp,LV,Latvia,Latvian
com.booking.BookingApp,LT,Lithuania,Lithuanian
com.booking.BookingApp,MS,Malaysia,Malay (macrolanguage)
com.booking.BookingApp,MS,Brunei,Malay (macrolanguage)
com.booking.BookingApp,MS,Singapore,Malay (macrolanguage)
com.booking.BookingApp,NB,Norway,Norwegian Bokmål
com.booking.BookingApp,PL,Poland,Polish
com.booking.BookingApp,PT,Portugal,Portuguese
com.booking.BookingApp,PT,Brazil,Portuguese
com.booking.BookingApp,PT,Angola,Portuguese
com.booking.BookingApp,PT,Mozambique,Portuguese
com.booking.BookingApp,PT,Cape Verde,Portuguese
com.booking.BookingApp,PT,Guinea-Bissau,Portuguese
com.booking.BookingApp,PT,São Tomé and Príncipe,Portuguese
com.booking.BookingApp,PT,East Timor,Portuguese
com.booking.BookingApp,RO,Romania,Romanian
com.booking.BookingApp,RO,Moldova,Romanian
com.booking.BookingApp,RU,Russia,Russian
com.booking.BookingApp,RU,Belarus,Russian
com.booking.BookingApp,RU,Kazakhstan,Russian
com.booking.BookingApp,RU,Kyrgyzstan,Russian
com.booking.BookingApp,SR,Serbia,Serbian
com.booking.BookingApp,SR,Bosnia and Herzegovina,Serbian
com.booking.BookingApp,SR,Montenegro,Serbian
com.booking.BookingApp,SR,Kosovo,Serbian
com.booking.BookingApp,ZH,China,Chinese
com.booking.BookingApp,ZH,Taiwan,Chinese
com.booking.BookingApp,ZH,Singapore,Chinese
com.booking.BookingApp,ZH,Malaysia,Chinese
com.booking.BookingApp,SK,Slovakia,Slovak
com.booking.BookingApp,SL,Slovenia,Slovenian
com.booking.BookingApp,ES,Spain,Spanish
com.booking.BookingApp,ES,Mexico,Spanish
com.booking.BookingApp,ES,Colombia,Spanish
com.booking.BookingApp,ES,Argentina,Spanish
com.booking.BookingApp,ES,Peru,Spanish
com.booking.BookingApp,ES,Venezuela,Spanish
com.booking.BookingApp,ES,Chile,Spanish
com.booking.BookingApp,ES,Ecuador,Spanish
com.booking.BookingApp,ES,Guatemala,Spanish
com.booking.BookingApp,ES,Cuba,Spanish
com.booking.BookingApp,ES,Bolivia,Spanish
com.booking.BookingApp,ES,Dominican Republic,Spanish
com.booking.BookingApp,ES,Honduras,Spanish
com.booking.BookingApp,ES,Paraguay,Spanish
com.booking.BookingApp,ES,El Salvador,Spanish
com.booking.BookingApp,ES,Nicaragua,Spanish
com.booking.BookingApp,ES,Costa Rica,Spanish
com.booking.BookingApp,ES,Puerto Rico,Spanish
com.booking.BookingApp,ES,Panama,Spanish
com.booking.BookingApp,ES,Uruguay,Spanish
com.booking.BookingApp,SV,Sweden,Swedish
com.booking.BookingApp,TH,Thailand,Thai
com.booking.BookingApp,ZH,China,Chinese
com.booking.BookingApp,ZH,Taiwan,Chinese
com.booking.BookingApp,ZH,Singapore,Chinese
com.booking.BookingApp,ZH,Malaysia,Chinese
com.booking.BookingApp,TR,Turkey,Turkish
com.booking.BookingApp,TR,Cyprus,Turkish
com.booking.BookingApp,UK,Ukraine,Ukrainian
com.booking.BookingApp,VI,Vietnam,Vietnamese
com.expedia.booking,DA,Denmark,Danish
com.expedia.booking,DA,Greenland,Danish
com.expedia.booking,DA,Faroe Islands,Danish
com.expedia.booking,NL,Netherlands,Dutch
com.expedia.booking,NL,Belgium,Dutch
com.expedia.booking,NL,Suriname,Dutch
com.expedia.booking,EN,United States,English
com.expedia.booking,EN,United Kingdom,English
com.expedia.booking,EN,Canada,English
com.expedia.booking,EN,Australia,English
com.expedia.booking,EN,Ireland,English
com.expedia.booking,EN,New Zealand,English
com.expedia.booking,EN,South Africa,English
com.expedia.booking,FI,Finland,Finnish
com.expedia.booking,FI,Sweden,Finnish
com.expedia.booking,FR,France,French
com.expedia.booking,FR,Canada,French
com.expedia.booking,FR,Belgium,French
com.expedia.booking,FR,Switzerland,French
com.expedia.booking,FR,Luxembourg,French
com.expedia.booking,FR,Monaco,French
com.expedia.booking,FR,Congo,French
com.expedia.booking,FR,Ivory Coast,French
com.expedia.booking,FR,Madagascar,French
com.expedia.booking,FR,Cameroon,French
com.expedia.booking,FR,Burkina Faso,French
com.expedia.booking,FR,Niger,French
com.expedia.booking,FR,Senegal,French
com.expedia.booking,FR,Mali,French
com.expedia.booking,FR,Rwanda,French
com.expedia.booking,FR,Belgium,French
com.expedia.booking,FR,Guinea,French
com.expedia.booking,DE,Germany,German
com.expedia.booking,DE,Austria,German
com.expedia.booking,DE,Switzerland,German
com.expedia.booking,DE,Luxembourg,German
com.expedia.booking,DE,Liechtenstein,German
com.expedia.booking,ID,Indonesia,Indonesian
com.expedia.booking,IT,Italy,Italian
com.expedia.booking,IT,Switzerland,Italian
com.expedia.booking,IT,San Marino,Italian
com.expedia.booking,IT,Vatican City,Italian
com.expedia.booking,JA,Japan,Japanese
com.expedia.booking,KO,South Korea,Korean
com.expedia.booking,KO,North Korea,Korean
com.expedia.booking,NB,Norway,Norwegian Bokmål
com.expedia.booking,PT,Portugal,Portuguese
com.expedia.booking,PT,Brazil,Portuguese
com.expedia.booking,PT,Angola,Portuguese
com.expedia.booking,PT,Mozambique,Portuguese
com.expedia.booking,PT,Cape Verde,Portuguese
com.expedia.booking,PT,Guinea-Bissau,Portuguese
com.expedia.booking,PT,São Tomé and Príncipe,Portuguese
com.expedia.booking,PT,East Timor,Portuguese
com.expedia.booking,ZH,China,Chinese
com.expedia.booking,ZH,Taiwan,Chinese
com.expedia.booking,ZH,Singapore,Chinese
com.expedia.booking,ZH,Malaysia,Chinese
com.expedia.booking,ES,Spain,Spanish
com.expedia.booking,ES,Mexico,Spanish
com.expedia.booking,ES,Colombia,Spanish
com.expedia.booking,ES,Argentina,Spanish
com.expedia.booking,ES,Peru,Spanish
com.expedia.booking,ES,Venezuela,Spanish
com.expedia.booking,ES,Chile,Spanish
com.expedia.booking,ES,Ecuador,Spanish
com.expedia.booking,ES,Guatemala,Spanish
com.expedia.booking,ES,Cuba,Spanish
com.expedia.booking,ES,Bolivia,Spanish
com.expedia.booking,ES,Dominican Republic,Spanish
com.expedia.booking,ES,Honduras,Spanish
com.expedia.booking,ES,Paraguay,Spanish
com.expedia.booking,ES,El Salvador,Spanish
com.expedia.booking,ES,Nicaragua,Spanish
com.expedia.booking,ES,Costa Rica,Spanish
com.expedia.booking,ES,Puerto Rico,Spanish
com.expedia.booking,ES,Panama,Spanish
com.expedia.booking,ES,Uruguay,Spanish
com.expedia.booking,SV,Sweden,Swedish
com.expedia.booking,TH,Thailand,Thai
com.expedia.booking,ZH,China,Chinese
com.expedia.booking,ZH,Taiwan,Chinese
com.expedia.booking,ZH,Singapore,Chinese
com.expedia.booking,ZH,Malaysia,Chinese
com.expedia.booking,VI,Vietnam,Vietnamese
com.outofoffice.ooomobile,EN,United States,English
com.outofoffice.ooomobile,EN,United Kingdom,English
com.outofoffice.ooomobile,EN,Canada,English
com.outofoffice.ooomobile,EN,Australia,English
com.outofoffice.ooomobile,EN,Ireland,English
com.outofoffice.ooomobile,EN,New Zealand,English
com.outofoffice.ooomobile,EN,South Africa,English
