appId,word,frequency
com.wanderlog.ios,days/times,1
com.wanderlog.ios,great!).,1
com.wanderlog.ios,put,7
com.wanderlog.ios,"flights/trains/rental-cars,",1
com.wanderlog.ios,"restaurants,",3
com.wanderlog.ios,sites...,1
com.wanderlog.ios,wife,1
com.wanderlog.ios,collaborate.,1
com.wanderlog.ios,i'd,1
com.wanderlog.ios,get,6
com.wanderlog.ios,excited,1
com.wanderlog.ios,seeing,1
com.wanderlog.ios,putitng,1
com.wanderlog.ios,flamenco,1
com.wanderlog.ios,concert,1
com.wanderlog.ios,booked,1
com.wanderlog.ios,evening,1
com.wanderlog.ios,example.,1
com.wanderlog.ios,"trip,",1
com.wanderlog.ios,nice,3
com.wanderlog.ios,place,5
com.wanderlog.ios,reference,1
com.wanderlog.ios,plans.,1
com.wanderlog.ios,honestl,1
com.wanderlog.ios,say,1
com.wanderlog.ios,better,3
com.wanderlog.ios,been.,1
com.wanderlog.ios,literally,2
com.wanderlog.ios,unsubscribed,1
com.wanderlog.ios,free,5
com.wanderlog.ios,trial,2
com.wanderlog.ios,offer,2
com.wanderlog.ios,five,1
com.wanderlog.ios,minutes,1
com.wanderlog.ios,adding,4
com.wanderlog.ios,still,2
com.wanderlog.ios,charged.,1
com.wanderlog.ios,youre,3
com.wanderlog.ios,refund,1
com.wanderlog.ios,policy,1
com.wanderlog.ios,enforcement,1
com.wanderlog.ios,company,1
com.wanderlog.ios,requires,2
com.wanderlog.ios,"to,",1
com.wanderlog.ios,actually,1
com.wanderlog.ios,dont,10
com.wanderlog.ios,care,1
com.wanderlog.ios,users.,1
com.wanderlog.ios,greedy.,1
com.wanderlog.ios,like,9
com.wanderlog.ios,money,4
com.wanderlog.ios,great,8
com.wanderlog.ios,organizing,3
com.wanderlog.ios,trip!,1
com.wanderlog.ios,collecting,1
com.wanderlog.ios,reservation,2
com.wanderlog.ios,information,4
com.wanderlog.ios,identifying,1
com.wanderlog.ios,attractions,1
com.wanderlog.ios,itineraries.,1
com.wanderlog.ios,all.,3
com.wanderlog.ios,recommended!,1
com.wanderlog.ios,close,1
com.wanderlog.ios,year,2
com.wanderlog.ios,website.,1
com.wanderlog.ios,"destination,",1
com.wanderlog.ios,start,1
com.wanderlog.ios,master,2
com.wanderlog.ios,list,3
com.wanderlog.ios,interest.,1
com.wanderlog.ios,existing,1
com.wanderlog.ios,lists,3
com.wanderlog.ios,extremely,1
com.wanderlog.ios,list.,1
com.wanderlog.ios,build,2
com.wanderlog.ios,approximate,1
com.wanderlog.ios,time,6
com.wanderlog.ios,spent,2
com.wanderlog.ios,providing,2
com.wanderlog.ios,helps,1
com.wanderlog.ios,lot,5
com.wanderlog.ios,planning.,4
com.wanderlog.ios,impressed,1
com.wanderlog.ios,robustness,1
com.wanderlog.ios,app.,10
com.wanderlog.ios,havent,1
com.wanderlog.ios,issue,1
com.wanderlog.ios,incorrect,2
com.wanderlog.ios,"information,",1
com.wanderlog.ios,data,1
com.wanderlog.ios,"loss,",1
com.wanderlog.ios,crashing,1
com.wanderlog.ios,unavailability.,1
com.wanderlog.ios,ui,1
com.wanderlog.ios,ux,1
com.wanderlog.ios,intuitive.,1
com.wanderlog.ios,quite,1
com.wanderlog.ios,features,3
com.wanderlog.ios,useful.,1
com.wanderlog.ios,vacations,1
com.wanderlog.ios,organize!,1
com.wanderlog.ios,simple,2
com.wanderlog.ios,situated,1
com.wanderlog.ios,map.,1
com.wanderlog.ios,also,9
com.wanderlog.ios,tracking,2
com.wanderlog.ios,im,3
com.wanderlog.ios,spending!,1
com.wanderlog.ios,must,2
com.wanderlog.ios,"well,",1
com.wanderlog.ios,told,2
com.wanderlog.ios,notification,1
com.wanderlog.ios,period,1
com.wanderlog.ios,took,1
com.wanderlog.ios,money.,1
com.wanderlog.ios,happen,1
com.wanderlog.ios,refuse,1
com.wanderlog.ios,refund.,1
com.wanderlog.ios,try,1
com.wanderlog.ios,"risk,",1
com.wanderlog.ios,might,2
com.wanderlog.ios,stolen.,1
com.wanderlog.ios,ever,2
com.wanderlog.ios,really,15
com.wanderlog.ios,write,2
com.wanderlog.ios,"reviews,",1
com.wanderlog.ios,travel.,1
com.wanderlog.ios,mostly,2
com.wanderlog.ios,writing,1
com.wanderlog.ios,itineraries,2
com.wanderlog.ios,"paper,",1
com.wanderlog.ios,decided,1
com.wanderlog.ios,downloaded,2
com.wanderlog.ios,"bunch,",1
com.wanderlog.ios,"10,",1
com.wanderlog.ios,tried,3
com.wanderlog.ios,out.,2
com.wanderlog.ios,"truly,",1
com.wanderlog.ios,"far,",1
com.wanderlog.ios,rest.,1
com.wanderlog.ios,budget,2
com.wanderlog.ios,particular,1
com.wanderlog.ios,"fantastic,",1
com.wanderlog.ios,went,2
com.wanderlog.ios,europe,2
com.wanderlog.ios,bunch,1
com.wanderlog.ios,friends,4
com.wanderlog.ios,"expenses,",1
com.wanderlog.ios,fact,1
com.wanderlog.ios,automatically,3
com.wanderlog.ios,converts,1
com.wanderlog.ios,currency,1
com.wanderlog.ios,within,2
com.wanderlog.ios,calculations,1
com.wanderlog.ios,touch.,1
com.wanderlog.ios,every,3
com.wanderlog.ios,organization.,2
com.wanderlog.ios,mapping,1
com.wanderlog.ios,part!,1
com.wanderlog.ios,knowing,1
com.wanderlog.ios,long,2
com.wanderlog.ios,take,1
com.wanderlog.ios,place.,4
com.wanderlog.ios,drawback,1
com.wanderlog.ios,"is,",1
com.wanderlog.ios,google,2
com.wanderlog.ios,driven,1
com.wanderlog.ios,guides,1
com.wanderlog.ios,closed,2
com.wanderlog.ios,good.,1
com.wanderlog.ios,sharing,1
com.wanderlog.ios,option.,2
com.wanderlog.ios,itinarary,1
com.wanderlog.ios,easier.,1
com.wanderlog.ios,throwing,1
com.wanderlog.ios,ideas,2
com.wanderlog.ios,finalizing,1
com.wanderlog.ios,smallest,1
com.wanderlog.ios,details.,1
com.wanderlog.ios,"however,",3
com.wanderlog.ios,important,1
com.wanderlog.ios,support,1
com.wanderlog.ios,"team,",1
com.wanderlog.ios,months,1
com.wanderlog.ios,putting,1
com.wanderlog.ios,accidentally,1
com.wanderlog.ios,deleted,1
com.wanderlog.ios,"it,",1
com.wanderlog.ios,hours,2
com.wanderlog.ios,restore,1
com.wanderlog.ios,save,3
com.wanderlog.ios,"recreation,",1
com.wanderlog.ios,many,2
com.wanderlog.ios,tears.,1
com.wanderlog.ios,apps,3
com.wanderlog.ios,"japan,",1
com.wanderlog.ios,organized,3
com.wanderlog.ios,first,3
com.wanderlog.ios,"all,",1
com.wanderlog.ios,deceiving,1
com.wanderlog.ios,sign,2
com.wanderlog.ios,pro,2
com.wanderlog.ios,version,2
com.wanderlog.ios,roughly,1
com.wanderlog.ios,around,1
com.wanderlog.ios,three,2
com.wanderlog.ios,dollars,1
com.wanderlog.ios,reality,1
com.wanderlog.ios,annual,1
com.wanderlog.ios,price,1
com.wanderlog.ios,give,2
com.wanderlog.ios,month-to-month,1
com.wanderlog.ios,second,1
com.wanderlog.ios,even,4
com.wanderlog.ios,whole,1
com.wanderlog.ios,pull,1
com.wanderlog.ios,add,9
com.wanderlog.ios,flight,4
com.wanderlog.ios,info,2
com.wanderlog.ios,automatically.,1
com.wanderlog.ios,instead,1
com.wanderlog.ios,pulled,1
com.wanderlog.ios,old,2
com.wanderlog.ios,last,1
com.wanderlog.ios,two,1
com.wanderlog.ios,already,3
com.wanderlog.ios,irrelevant.,1
com.wanderlog.ios,understand,2
com.wanderlog.ios,search,1
com.wanderlog.ios,far,2
com.wanderlog.ios,recent,1
com.wanderlog.ios,emails,2
com.wanderlog.ios,upcoming,1
com.wanderlog.ios,couldnt,1
com.wanderlog.ios,added,1
com.wanderlog.ios,manually,1
com.wanderlog.ios,info.,1
com.wanderlog.ios,third,1
com.wanderlog.ios,soon,1
com.wanderlog.ios,create,2
com.wanderlog.ios,"account,",1
com.wanderlog.ios,bombarded,1
com.wanderlog.ios,20+,1
com.wanderlog.ios,pop-ups,1
com.wanderlog.ios,selected,1
com.wanderlog.ios,tips,2
com.wanderlog.ios,kept,2
com.wanderlog.ios,coming,1
com.wanderlog.ios,pop-ups.,1
com.wanderlog.ios,annoying.,1
com.wanderlog.ios,anyone,2
com.wanderlog.ios,girlfriend,1
com.wanderlog.ios,sort,1
com.wanderlog.ios,needed,2
com.wanderlog.ios,easily,3
com.wanderlog.ios,travels,1
com.wanderlog.ios,acquired,1
com.wanderlog.ios,based,3
com.wanderlog.ios,outstanding,1
com.wanderlog.ios,reviews;,1
com.wanderlog.ios,proven,1
com.wanderlog.ios,profound,1
com.wanderlog.ios,disappointment.,1
com.wanderlog.ios,functionally,1
com.wanderlog.ios,"inadequate,",1
com.wanderlog.ios,subscription.,1
com.wanderlog.ios,rather,1
com.wanderlog.ios,useful,2
com.wanderlog.ios,"suggestions,",2
com.wanderlog.ios,merely,1
com.wanderlog.ios,retrieves,1
com.wanderlog.ios,articles,1
com.wanderlog.ios,activities,2
com.wanderlog.ios,various,1
com.wanderlog.ios,"cities,",1
com.wanderlog.ios,task,1
com.wanderlog.ios,perform,1
com.wanderlog.ios,myself.,1
com.wanderlog.ios,primary,1
com.wanderlog.ios,desire,1
com.wanderlog.ios,fails,1
com.wanderlog.ios,deliver.,1
com.wanderlog.ios,"additionally,",2
com.wanderlog.ios,incessant,1
com.wanderlog.ios,interruptions,1
com.wanderlog.ios,interface,1
com.wanderlog.ios,compound,1
com.wanderlog.ios,frustration.,1
com.wanderlog.ios,design,1
com.wanderlog.ios,decisions,1
com.wanderlog.ios,led,1
com.wanderlog.ios,cumbersome,1
com.wanderlog.ios,user,2
com.wanderlog.ios,experience.,1
com.wanderlog.ios,lean,1
com.wanderlog.ios,planned,2
com.wanderlog.ios,cooks,1
com.wanderlog.ios,kitchen,1
com.wanderlog.ios,waited,1
com.wanderlog.ios,life,1
com.wanderlog.ios,trips,4
com.wanderlog.ios,efficiently.,1
com.wanderlog.ios,thank,4
com.wanderlog.ios,making,2
com.wanderlog.ios,incredible,1
com.wanderlog.ios,app!,5
com.wanderlog.ios,tell,2
com.wanderlog.ios,everyone,4
com.wanderlog.ios,keep,4
com.wanderlog.ios,multi-city,1
com.wanderlog.ios,organized.,1
com.wanderlog.ios,ability,2
com.wanderlog.ios,forward,2
com.wanderlog.ios,upload,2
com.wanderlog.ios,confirmation,2
com.wanderlog.ios,directly,1
com.wanderlog.ios,"hotels,",2
com.wanderlog.ios,transit,1
com.wanderlog.ios,reservations.,1
com.wanderlog.ios,share,4
com.wanderlog.ios,co-travelers,1
com.wanderlog.ios,points,2
com.wanderlog.ios,interest,2
com.wanderlog.ios,to-do,1
com.wanderlog.ios,wish,1
com.wanderlog.ios,lists.,2
com.wanderlog.ios,"easily,",1
com.wanderlog.ios,worth,2
com.wanderlog.ios,it!,2
com.wanderlog.ios,freak,1
com.wanderlog.ios,"trips,",2
com.wanderlog.ios,spot,1
com.wanderlog.ios,on!,1
com.wanderlog.ios,la,1
com.wanderlog.ios,locations,2
com.wanderlog.ios,palm,1
com.wanderlog.ios,springs,1
com.wanderlog.ios,liberace,1
com.wanderlog.ios,house.,1
com.wanderlog.ios,charity,2
com.wanderlog.ios,museum,1
com.wanderlog.ios,activity,1
com.wanderlog.ios,instagram,1
com.wanderlog.ios,2020.unless,1
com.wanderlog.ios,missing,1
com.wanderlog.ios,something.,1
com.wanderlog.ios,location,2
com.wanderlog.ios,hour,1
com.wanderlog.ios,away,1
com.wanderlog.ios,input.,1
com.wanderlog.ios,permanently,1
com.wanderlog.ios,restaurant,1
com.wanderlog.ios,listed.,1
com.wanderlog.ios,wasted,1
com.wanderlog.ios,time.i,1
com.wanderlog.ios,fully,1
com.wanderlog.ios,worked!!,1
com.wanderlog.ios,wont,2
com.wanderlog.ios,let,2
com.wanderlog.ios,certain,2
com.wanderlog.ios,reason.,1
com.wanderlog.ios,nothing,1
com.wanderlog.ios,click,1
com.wanderlog.ios,add.,1
com.wanderlog.ios,problem,1
com.wanderlog.ios,web,2
com.wanderlog.ios,??,1
com.wanderlog.ios,home,1
com.wanderlog.ios,town,2
com.wanderlog.ios,delaware,1
com.wanderlog.ios,asked,2
com.wanderlog.ios,suggest,1
com.wanderlog.ios,eat.,2
com.wanderlog.ios,well,2
com.wanderlog.ios,picked,1
com.wanderlog.ios,never,2
com.wanderlog.ios,heard,1
com.wanderlog.ios,"of,",1
com.wanderlog.ios,name,1
com.wanderlog.ios,right,3
com.wanderlog.ios,canada,1
com.wanderlog.ios,hundred,1
com.wanderlog.ios,miles,1
com.wanderlog.ios,away.,1
com.wanderlog.ios,ok,1
com.wanderlog.ios,planner,1
com.wanderlog.ios,id,2
com.wanderlog.ios,control,1
com.wanderlog.ios,heck,1
com.wanderlog.ios,ai,1
com.wanderlog.ios,thinks,1
com.wanderlog.ios,go.,1
com.wanderlog.ios,"nope,",1
com.wanderlog.ios,going,2
com.wanderlog.ios,buy,1
com.wanderlog.ios,one!,1
com.wanderlog.ios,helpful!!,1
com.wanderlog.ios,better.,2
com.wanderlog.ios,"fun,",1
com.wanderlog.ios,traveling,3
com.wanderlog.ios,less,1
com.wanderlog.ios,stressful.,1
com.wanderlog.ios,layout,1
com.wanderlog.ios,itinerary.,2
com.wanderlog.ios,notes,2
com.wanderlog.ios,pain.,1
com.wanderlog.ios,need,5
com.wanderlog.ios,this!,1
com.wanderlog.ios,too.,2
com.wanderlog.ios,checklists,1
com.wanderlog.ios,(packing,1
com.wanderlog.ios,remember,1
com.wanderlog.ios,daily,1
com.wanderlog.ios,adventure).,1
com.wanderlog.ios,hotel,1
com.wanderlog.ios,rental,1
com.wanderlog.ios,car,1
com.wanderlog.ios,adds,1
com.wanderlog.ios,itenerary,1
com.wanderlog.ios,including,1
com.wanderlog.ios,"numbers,",1
com.wanderlog.ios,cost,1
com.wanderlog.ios,phenomenal.,1
com.wanderlog.ios,offers,1
com.wanderlog.ios,suggestions,3
com.wanderlog.ios,sights,1
com.wanderlog.ios,plus,2
com.wanderlog.ios,family,3
com.wanderlog.ios,invite,1
com.wanderlog.ios,hand.,1
com.wanderlog.ios,100,1
com.wanderlog.ios,stars,1
com.wanderlog.ios,possible.,1
com.wanderlog.ios,anything,1
com.wanderlog.ios,else.,1
com.wanderlog.ios,friends.,1
com.wanderlog.ios,easy,6
com.wanderlog.ios,"accommodations,",1
com.wanderlog.ios,"schedules,",1
com.wanderlog.ios,finances.,1
com.wanderlog.ios,it!!!,1
com.wanderlog.ios,discovered,1
com.wanderlog.ios,"wanderlog,",1
com.wanderlog.ios,listen,1
com.wanderlog.ios,building,1
com.wanderlog.ios,"functions,",1
com.wanderlog.ios,option,2
com.wanderlog.ios,"lists,",1
com.wanderlog.ios,others,1
com.wanderlog.ios,indispensable.,1
com.wanderlog.ios,near,1
com.wanderlog.ios,perfect,1
com.wanderlog.ios,following,1
com.wanderlog.ios,developers:,1
com.wanderlog.ios,allows,1
com.wanderlog.ios,archived,1
com.wanderlog.ios,"dates,",1
com.wanderlog.ios,allow,1
com.wanderlog.ios,blocking,1
com.wanderlog.ios,nonspecific,1
com.wanderlog.ios,"itinerary,",1
com.wanderlog.ios,incorporate,1
com.wanderlog.ios,visited,1
com.wanderlog.ios,"app,",3
com.wanderlog.ios,youd,1
com.wanderlog.ios,"continent,",1
com.wanderlog.ios,"country,",1
com.wanderlog.ios,etc.,4
com.wanderlog.ios,overall,1
com.wanderlog.ios,always,3
com.wanderlog.ios,sheets,1
com.wanderlog.ios,alternatives,1
com.wanderlog.ios,werent,1
com.wanderlog.ios,great.,1
com.wanderlog.ios,"time,",1
com.wanderlog.ios,started,2
com.wanderlog.ios,solves,1
com.wanderlog.ios,planing,1
com.wanderlog.ios,road.,1
com.wanderlog.ios,said,1
com.wanderlog.ios,"that,",1
com.wanderlog.ios,slow,2
com.wanderlog.ios,locations.,1
com.wanderlog.ios,drive,1
com.wanderlog.ios,times,1
com.wanderlog.ios,switch,2
com.wanderlog.ios,computer.,1
com.wanderlog.ios,optimization,1
com.wanderlog.ios,cannot,1
com.wanderlog.ios,done,1
com.wanderlog.ios,across,1
com.wanderlog.ios,multiple,1
com.wanderlog.ios,days.,1
com.wanderlog.ios,"fixed,",1
com.wanderlog.ios,ill,1
com.wanderlog.ios,happy,1
com.wanderlog.ios,pay,2
com.wanderlog.ios,personality,1
com.wanderlog.ios,knew,1
com.wanderlog.ios,somewhere,1
com.wanderlog.ios,more!,2
com.wanderlog.ios,loved,3
com.wanderlog.ios,plug,1
com.wanderlog.ios,you!,1
com.wanderlog.ios,hopes,1
com.wanderlog.ios,sophisticated,1
com.wanderlog.ios,enough,1
com.wanderlog.ios,insert,1
com.wanderlog.ios,manual,1
com.wanderlog.ios,set,2
com.wanderlog.ios,doesnt,1
com.wanderlog.ios,work.,1
com.wanderlog.ios,plane,1
com.wanderlog.ios,"tickets,",1
com.wanderlog.ios,"cruise,",1
com.wanderlog.ios,everything.,1
com.wanderlog.ios,effort,1
com.wanderlog.ios,trying,1
com.wanderlog.ios,figure,1
com.wanderlog.ios,stick,1
com.wanderlog.ios,spreadsheet!!,1
com.wanderlog.ios,roadtrip,1
com.wanderlog.ios,philippines.,1
com.wanderlog.ios,customizable,1
com.wanderlog.ios,is.,1
com.wanderlog.ios,people,2
com.wanderlog.ios,download,1
com.wanderlog.ios,view,1
com.wanderlog.ios,edit,1
com.wanderlog.ios,searchable.,1
com.wanderlog.ios,offline,1
com.wanderlog.ios,better:,1
com.wanderlog.ios,pages,1
com.wanderlog.ios,private,1
com.wanderlog.ios,mention,1
com.wanderlog.ios,tripmates,1
com.wanderlog.ios,action,1
com.wanderlog.ios,items,1
com.wanderlog.ios,clear,1
com.wanderlog.ios,responsible,2
com.wanderlog.ios,pool,1
com.wanderlog.ios,mate,1
com.wanderlog.ios,assigning,1
com.wanderlog.ios,paying.,1
com.wanderlog.ios,feel,1
com.wanderlog.ios,designated,1
com.wanderlog.ios,person,1
com.wanderlog.ios,"food,",1
com.wanderlog.ios,"lodging,",2
com.wanderlog.ios,"gas,",1
com.wanderlog.ios,customize,1
com.wanderlog.ios,color,2
com.wanderlog.ios,notes.,1
com.wanderlog.ios,blends,1
com.wanderlog.ios,color.,1
com.wanderlog.ios,assign,1
com.wanderlog.ios,"sub-budgets,",1
com.wanderlog.ios,perhaps,1
com.wanderlog.ios,expense,1
com.wanderlog.ios,"(food,",1
com.wanderlog.ios,gas,1
com.wanderlog.ios,etc),1
com.wanderlog.ios,10,1
com.wanderlog.ios,amazing!,1
com.wanderlog.ios,"up,",1
com.wanderlog.ios,recommendations!,1
com.wanderlog.ios,on.,1
com.wanderlog.ios,please,1
com.wanderlog.ios,compatible,1
com.wanderlog.ios,airbnb!!!,1
com.wanderlog.ios,pretty,1
com.wanderlog.ios,good,1
com.wanderlog.ios,seem,1
com.wanderlog.ios,minor,1
com.wanderlog.ios,glitches.,1
com.wanderlog.ios,gives,1
com.wanderlog.ios,frame,1
com.wanderlog.ios,creates,1
com.wanderlog.ios,seamless,1
com.wanderlog.ios,"transition,",1
com.wanderlog.ios,super,2
com.wanderlog.ios,cant,1
com.wanderlog.ios,accommodations,1
com.wanderlog.ios,airbnb.,1
com.wanderlog.ios,"also,",1
com.wanderlog.ios,gotten,1
com.wanderlog.ios,rid,1
com.wanderlog.ios,"box,",1
com.wanderlog.ios,popping,1
com.wanderlog.ios,upits,1
com.wanderlog.ios,incredibly,1
com.wanderlog.ios,frustrating.,1
com.wanderlog.ios,wowed,1
com.wanderlog.ios,amount,1
com.wanderlog.ios,find,1
com.wanderlog.ios,answered,1
com.wanderlog.ios,questions,1
com.wanderlog.ios,"traveling,",1
com.wanderlog.ios,useful!,1
com.wanderlog.ios,i'm,1
com.wanderlog.ios,tip,1
com.wanderlog.ios,iceberg,1
com.wanderlog.ios,can't,1
com.wanderlog.ios,wait,1
com.wanderlog.ios,explore,1
com.wanderlog.ios,essential,1
com.wanderlog.ios,allowed,1
com.wanderlog.ios,fill,2
com.wanderlog.ios,gaps!,1
com.wanderlog.ios,referred,1
com.wanderlog.ios,looking,1
com.wanderlog.ios,eat,1
com.wanderlog.ios,nearby.,1
com.wanderlog.ios,collaborate,1
com.wanderlog.ios,friends!,1
com.wanderlog.ios,maximize,1
com.wanderlog.ios,areas,1
com.wanderlog.ios,sites,1
com.wanderlog.ios,see.,1
com.wanderlog.ios,friendly!,1
com.wanderlog.ios,son,1
com.wanderlog.ios,recommended,1
com.wanderlog.ios,honestly,1
com.wanderlog.ios,hesitant.,1
com.wanderlog.ios,normally,1
com.wanderlog.ios,turn,1
com.wanderlog.ios,paper,1
com.wanderlog.ios,pen.,1
com.wanderlog.ios,boy,1
com.wanderlog.ios,revelation,1
com.wanderlog.ios,turned,1
com.wanderlog.ios,be;,1
com.wanderlog.ios,convenient,1
com.wanderlog.ios,loading,1
com.wanderlog.ios,plans,2
com.wanderlog.ios,breeze!,1
com.wanderlog.ios,easy.,1
com.wanderlog.ios,provides,1
com.wanderlog.ios,stops.,1
com.wanderlog.ios,week,1
com.wanderlog.ios,hard,1
com.wanderlog.ios,stop.,1
com.wanderlog.ios,thrilled,1
com.wanderlog.ios,enjoying,1
com.wanderlog.ios,driving,1
com.wanderlog.ios,absolutely,1
com.wanderlog.ios,"landmarks,",1
com.wanderlog.ios,train,1
com.wanderlog.ios,"stations,",1
com.wanderlog.ios,hotels,1
com.wanderlog.ios,respective,1
com.wanderlog.ios,categories!,1
com.wanderlog.ios,found,1
com.wanderlog.ios,auto,2
com.wanderlog.ios,code,1
com.wanderlog.ios,category,1
com.wanderlog.ios,(i,1
com.wanderlog.ios,categories,1
com.wanderlog.ios,"cafes,",1
com.wanderlog.ios,transportation,1
com.wanderlog.ios,"stops,",1
com.wanderlog.ios,etc.).,1
com.wanderlog.ios,send,1
com.wanderlog.ios,wonderful,1
com.wanderlog.ios,populates,1
com.wanderlog.ios,numbered,1
com.wanderlog.ios,days,1
com.wanderlog.ios,restaurants,1
com.wanderlog.ios,use!,1
com.wanderlog.ios,totally,1
com.wanderlog.ios,changed,1
com.wanderlog.ios,travel!!!,1
com.wanderlog.ios,recommending,1
com.wanderlog.ios,know.,1
com.wanderlog.ios,berlin,1
com.wanderlog.ios,5.,1
com.wanderlog.ios,access,1
com.wanderlog.ios,purposes.,1
com.wanderlog.ios,"i,",1
com.wanderlog.ios,"planner,",1
com.wanderlog.ios,details,1
com.wanderlog.ios,(and,1
com.wanderlog.ios,research),1
com.wanderlog.ios,"place,",1
com.wanderlog.ios,huge,1
com.wanderlog.ios,improvement,1
com.wanderlog.ios,sightsee.,1
com.wanderlog.ios,robust,1
com.wanderlog.ios,tool!,1
com.wanderlog.ios,roadtrippers,1
com.wanderlog.ios,ripping,1
com.wanderlog.ios,prices.,1
com.wanderlog.ios,wonderlog,1
com.wanderlog.ios,now.,1
com.wanderlog.ios,"using,",1
com.wanderlog.ios,think,1
com.wanderlog.ios,documents,1
com.wanderlog.ios,hate,1
com.wanderlog.ios,tripsnot,1
com.wanderlog.ios,enjoy,1
com.wanderlog.ios,picking,1
com.wanderlog.ios,cool,1
com.wanderlog.ios,"go,",2
com.wanderlog.ios,struggle,1
com.wanderlog.ios,timing,1
com.wanderlog.ios,included,1
com.wanderlog.ios,gave,1
com.wanderlog.ios,gaps.,1
com.wanderlog.ios,future,1
com.tripit.tripitmobile,great,9
com.tripit.tripitmobile,app,37
com.tripit.tripitmobile,keep,5
com.tripit.tripitmobile,organized,2
com.tripit.tripitmobile,planning,2
com.tripit.tripitmobile,traveling.,1
com.tripit.tripitmobile,magic,2
com.tripit.tripitmobile,background,1
com.tripit.tripitmobile,notifications,3
com.tripit.tripitmobile,great.,1
com.tripit.tripitmobile,highly,3
com.tripit.tripitmobile,recommend,1
com.tripit.tripitmobile,it.,7
com.tripit.tripitmobile,ive,6
com.tripit.tripitmobile,travelled,1
com.tripit.tripitmobile,"830,000",1
com.tripit.tripitmobile,miles,2
com.tripit.tripitmobile,using,3
com.tripit.tripitmobile,since,1
com.tripit.tripitmobile,2008.,1
com.tripit.tripitmobile,love,17
com.tripit.tripitmobile,feedback:,1
com.tripit.tripitmobile,would,5
com.tripit.tripitmobile,see,11
com.tripit.tripitmobile,detailed,2
com.tripit.tripitmobile,insights,1
com.tripit.tripitmobile,past,1
com.tripit.tripitmobile,travels.,1
com.tripit.tripitmobile,sense,1
com.tripit.tripitmobile,enjoy,1
